InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,StoreRegion,Category
C521438,SKU_1008,Aromatherapy Essential Oil Diffuser,-3,2023-09-24 18:27:26,24.99,CUST_01213,United Kingdom,Region-South,Wellness
556136,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-09-29 15:45:22,22.0,CUST_01725,France,Region-East,Sports & Outdoors
507926,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-04-21 21:36:10,12.5,CUST_01089,Australia,Region-South,Home & Kitchen
563148,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2024-12-02 10:30:02,17.6,CUST_01109,France,Region-West,Sports & Outdoors
522544,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2023-10-09 15:34:44,29.95,CUST_01058,United Kingdom,Region-South,Office
500326,SKU_1002,Wireless Bluetooth Earbuds,2,2023-01-06 14:06:27,49.99,CUST_01550,United Kingdom,Region-North,Electronics
538588,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-03-07 20:11:19,22.0,CUST_01020,United Kingdom,Region-South,Sports & Outdoors
545160,SKU_1009,Heavy-Duty Canvas Travel Backpack,5,2024-05-27 13:07:51,55.0,CUST_01431,United Kingdom,Region-North,Luggage & Travel
553646,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2024-08-29 14:29:07,22.0,CUST_01725,United Kingdom,Region-North,Sports & Outdoors
556096,SKU_1002,Wireless Bluetooth Earbuds,1,2024-09-29 16:34:23,49.99,CUST_01786,Australia,Region-East,Electronics
500208,SKU_1001,Vintage Ceramic Coffee Mug,4,2023-01-04 13:46:33,12.5,CUST_01776,United Kingdom,Region-South,Home & Kitchen
567552,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-12-27 08:32:23,24.99,CUST_01225,Germany,Region-South,Wellness
533967,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-12-31 18:08:24,12.5,CUST_01363,United Kingdom,Region-East,Home & Kitchen
537927,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-02-27 10:11:35,24.99,CUST_01066,France,Region-East,Wellness
546825,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-06-18 13:46:49,12.5,CUST_01548,Australia,Region-East,Home & Kitchen
549391,SKU_1002,Wireless Bluetooth Earbuds,2,2024-07-16 15:20:47,42.49,CUST_01256,United Kingdom,Region-East,Electronics
C542804,SKU_1003,Ergonomic Memory Foam Chair Cushion,-1,2024-04-28 19:13:45,29.95,CUST_01611,United Kingdom,Region-South,Office
503445,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-02-22 08:09:12,24.99,CUST_01184,France,Region-South,Wellness
527876,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2023-11-27 21:17:47,44.0,CUST_01370,United Kingdom,Region-South,Luggage & Travel
533166,SKU_1005,Insulated Stainless Water Bottle 32oz,4,2023-12-24 21:23:02,22.0,CUST_01199,Germany,Region-East,Sports & Outdoors
510392,SKU_1001,Vintage Ceramic Coffee Mug,2,2023-05-22 21:32:22,12.5,CUST_01733,United Kingdom,Region-South,Home & Kitchen
518678,SKU_1004,Organic Bamboo Bath Towel Set,1,2023-08-23 16:17:59,34.0,CUST_01279,United Kingdom,Region-West,Home & Kitchen
515778,SKU_1006,Minimalist Smart LED Desk Lamp,1,2023-07-22 14:29:22,39.5,CUST_01725,Germany,Region-West,Lighting
550030,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-07-20 09:08:31,21.24,CUST_01742,United Kingdom,Region-South,Wellness
512841,SKU_1002,Wireless Bluetooth Earbuds,1,2023-06-24 19:18:52,49.99,CUST_01135,United Kingdom,Region-North,Electronics
554295,SKU_1002,Wireless Bluetooth Earbuds,1,2024-09-06 20:35:13,49.99,CUST_01535,United Kingdom,Region-North,Electronics
504649,SKU_1006,Minimalist Smart LED Desk Lamp,5,2023-03-10 15:36:43,39.5,CUST_01389,United Kingdom,Region-East,Lighting
540918,SKU_1005,Insulated Stainless Water Bottle 32oz,5,2024-04-05 14:53:28,22.0,CUST_01710,Germany,Region-North,Sports & Outdoors
547507,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2024-06-26 08:45:18,42.5,CUST_01123,United Kingdom,Region-North,Cookware
507726,SKU_1002,Wireless Bluetooth Earbuds,2,2023-04-18 11:31:17,49.99,CUST_01564,United Kingdom,Region-South,Electronics
501959,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-01-31 12:09:48,22.0,CUST_01561,Germany,Region-West,Sports & Outdoors
530049,SKU_1002,Wireless Bluetooth Earbuds,4,2023-12-10 13:33:28,49.99,CUST_01622,Germany,Region-South,Electronics
527405,SKU_1008,Aromatherapy Essential Oil Diffuser,4,2023-11-25 18:33:38,19.99,CUST_01021,France,Region-South,Wellness
538054,SKU_1008,Aromatherapy Essential Oil Diffuser,3,2024-02-29 15:17:41,24.99,CUST_01169,Germany,Region-South,Wellness
541000,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-04-06 10:12:52,22.0,,United Kingdom,Region-North,Sports & Outdoors
550014,SKU_1007,Mechanical Gaming Keyboard RGB,5,2024-07-20 14:53:31,67.99,CUST_01780,United Kingdom,Region-North,Electronics
561365,SKU_1006,Minimalist Smart LED Desk Lamp,3,2024-11-24 14:11:29,31.6,CUST_01043,United Kingdom,Region-West,Lighting
532662,SKU_1005,Insulated Stainless Water Bottle 32oz,5,2023-12-22 17:46:06,19.8,CUST_01514,United Kingdom,Region-South,Sports & Outdoors
523389,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2023-10-20 17:25:08,22.0,CUST_01600,United Kingdom,Region-North,Sports & Outdoors
511807,SKU_1002,Wireless Bluetooth Earbuds,8,2023-06-10 17:29:35,49.99,CUST_01331,United Kingdom,Region-West,Electronics
530681,SKU_1003,Ergonomic Memory Foam Chair Cushion,4,2023-12-15 20:46:02,26.95,CUST_01505,United Kingdom,Region-North,Office
515921,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-07-23 20:19:34,24.99,,United Kingdom,Region-North,Wellness
504720,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-03-11 19:33:53,22.0,CUST_01661,United Kingdom,Region-East,Sports & Outdoors
532564,SKU_1003,Ergonomic Memory Foam Chair Cushion,8,2023-12-22 20:39:17,26.95,CUST_01764,Germany,Region-West,Office
547163,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-06-22 12:40:36,22.0,CUST_01268,Germany,Region-South,Sports & Outdoors
510648,SKU_1008,Aromatherapy Essential Oil Diffuser,5,2023-05-25 08:51:48,24.99,CUST_01200,United Kingdom,Region-South,Wellness
565701,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-12-18 09:32:49,19.8,CUST_01495,United Kingdom,Region-North,Sports & Outdoors
555599,SKU_1004,Organic Bamboo Bath Towel Set,2,2024-09-22 15:05:53,34.0,CUST_01540,United Kingdom,Region-North,Home & Kitchen
509611,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-05-12 21:05:38,22.0,CUST_01670,United Kingdom,Region-North,Sports & Outdoors
500440,SKU_1007,Mechanical Gaming Keyboard RGB,1,2023-01-07 11:43:18,79.99,CUST_01495,Australia,Region-East,Electronics
C508967,SKU_1005,Insulated Stainless Water Bottle 32oz,-3,2023-05-05 01:09:23,22.0,CUST_01313,United Kingdom,Region-West,Sports & Outdoors
550556,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2024-07-26 10:26:49,24.99,CUST_01742,Australia,Region-West,Wellness
541335,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-04-10 11:23:16,24.99,CUST_01689,United Kingdom,Region-South,Wellness
503361,SKU_1004,Organic Bamboo Bath Towel Set,5,2023-02-21 17:19:05,34.0,CUST_01468,United Kingdom,Region-North,Home & Kitchen
566094,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2024-12-20 21:40:03,26.95,CUST_01690,United Kingdom,Region-North,Office
566811,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-12-22 11:36:09,22.49,CUST_01049,Australia,Region-West,Wellness
516543,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2023-07-30 11:48:20,42.5,CUST_01047,United Kingdom,Region-West,Cookware
535772,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-01-27 20:26:15,29.95,CUST_01523,United Kingdom,Region-North,Office
523091,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2023-10-15 13:57:28,42.5,CUST_01695,United Kingdom,Region-East,Cookware
528820,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2023-12-02 20:12:08,23.96,CUST_01480,Germany,Region-East,Office
558430,SKU_1005,Insulated Stainless Water Bottle 32oz,10,2024-10-29 19:57:45,22.0,CUST_01314,United States,Region-East,Sports & Outdoors
532105,SKU_1004,Organic Bamboo Bath Towel Set,5,2023-12-20 18:18:54,30.6,CUST_01365,United Kingdom,Region-South,Home & Kitchen
532682,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-12-22 15:52:11,19.8,CUST_01228,United Kingdom,Region-East,Sports & Outdoors
534428,SKU_1002,Wireless Bluetooth Earbuds,1,2024-01-06 15:51:53,49.99,CUST_01681,France,Region-South,Electronics
525209,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2023-11-09 09:13:48,22.0,CUST_01335,United Kingdom,Region-North,Sports & Outdoors
543219,SKU_1002,Wireless Bluetooth Earbuds,2,2024-05-03 19:03:20,49.99,,United Kingdom,Region-North,Electronics
535832,SKU_1002,Wireless Bluetooth Earbuds,1,2024-01-28 19:45:06,49.99,CUST_01541,United Kingdom,Region-South,Electronics
532614,SKU_1004,Organic Bamboo Bath Towel Set,3,2023-12-22 18:34:31,30.6,CUST_01615,France,Region-South,Home & Kitchen
554619,SKU_1002,Wireless Bluetooth Earbuds,3,2024-09-10 18:39:50,49.99,CUST_01346,United Kingdom,Region-East,Electronics
502709,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-02-11 12:11:31,22.0,CUST_01740,United Kingdom,Region-West,Sports & Outdoors
560100,SKU_1002,Wireless Bluetooth Earbuds,1,2024-11-14 09:35:21,49.99,CUST_01211,United Kingdom,Region-West,Electronics
540317,SKU_1008,Aromatherapy Essential Oil Diffuser,4,2024-03-29 09:15:26,24.99,CUST_01477,United Kingdom,Region-North,Wellness
535713,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-01-26 12:17:32,22.0,CUST_01600,Germany,Region-South,Sports & Outdoors
528928,SKU_1007,Mechanical Gaming Keyboard RGB,3,2023-12-02 09:57:33,63.99,CUST_01553,United Kingdom,Region-North,Electronics
549019,SKU_1004,Organic Bamboo Bath Towel Set,2,2024-07-13 09:07:52,28.9,CUST_01402,Germany,Region-North,Home & Kitchen
545012,SKU_1004,Organic Bamboo Bath Towel Set,2,2024-05-26 21:59:42,34.0,CUST_01240,United Kingdom,Region-North,Home & Kitchen
523352,SKU_1001,Vintage Ceramic Coffee Mug,2,2023-10-20 11:23:50,12.5,,Germany,Region-North,Home & Kitchen
507979,SKU_1006,Minimalist Smart LED Desk Lamp,3,2023-04-21 10:38:05,39.5,CUST_01243,United Kingdom,Region-West,Lighting
507884,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2023-04-20 11:24:44,22.0,CUST_01494,France,Region-West,Sports & Outdoors
537945,SKU_1001,Vintage Ceramic Coffee Mug,2,2024-02-28 11:23:07,12.5,,United Kingdom,Region-North,Home & Kitchen
545781,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-06-05 15:25:53,12.5,CUST_01208,United Kingdom,Region-South,Home & Kitchen
505626,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-03-23 14:15:58,22.0,CUST_01137,United Kingdom,Region-North,Sports & Outdoors
535332,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-01-20 10:17:27,12.5,CUST_01472,France,Region-West,Home & Kitchen
566192,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-12-20 08:17:46,22.49,CUST_01701,United Kingdom,Region-South,Wellness
508601,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2023-04-29 17:33:29,22.0,CUST_01086,France,Region-West,Sports & Outdoors
535645,SKU_1002,Wireless Bluetooth Earbuds,1,2024-01-25 16:22:24,49.99,CUST_01075,United Kingdom,Region-East,Electronics
558301,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2024-10-27 11:20:52,29.95,CUST_01054,United Kingdom,Region-North,Office
536669,SKU_1008,Aromatherapy Essential Oil Diffuser,8,2024-02-09 20:16:05,24.99,,United Kingdom,Region-North,Wellness
528787,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-12-02 11:48:39,10.0,CUST_01669,France,Region-East,Home & Kitchen
560906,SKU_1008,Aromatherapy Essential Oil Diffuser,3,2024-11-21 13:15:16,24.99,CUST_01684,Australia,Region-South,Wellness
540311,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-03-29 21:36:08,24.99,CUST_01430,Germany,Region-South,Wellness
505034,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-03-15 19:55:36,22.0,CUST_01407,Germany,Region-North,Sports & Outdoors
564004,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-12-07 11:01:03,24.99,CUST_01634,United Kingdom,Region-North,Wellness
516975,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,4,2023-08-04 15:26:34,42.5,CUST_01555,France,Region-West,Cookware
548036,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-07-03 19:09:56,22.0,CUST_01032,Germany,Region-West,Sports & Outdoors
C541774,SKU_1001,Vintage Ceramic Coffee Mug,-2,2024-04-17 02:50:46,12.5,CUST_01561,United Kingdom,Region-East,Home & Kitchen
519029,SKU_1001,Vintage Ceramic Coffee Mug,2,2023-08-27 08:31:20,12.5,CUST_01236,United Kingdom,Region-East,Home & Kitchen
533966,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-12-31 08:58:23,12.5,CUST_01142,United Kingdom,Region-South,Home & Kitchen
518584,SKU_1001,Vintage Ceramic Coffee Mug,8,2023-08-22 14:54:37,12.5,,France,Region-South,Home & Kitchen
563079,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-12-02 13:22:12,23.96,CUST_01245,United Kingdom,Region-South,Office
558828,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-11-03 19:41:36,12.5,CUST_01733,United Kingdom,Region-East,Home & Kitchen
504909,SKU_1005,Insulated Stainless Water Bottle 32oz,5,2023-03-13 09:01:40,22.0,CUST_01147,United Kingdom,Region-South,Sports & Outdoors
521551,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2023-09-26 19:41:17,29.95,CUST_01770,United Kingdom,Region-North,Office
520091,SKU_1007,Mechanical Gaming Keyboard RGB,3,2023-09-08 15:47:57,79.99,CUST_01125,United Kingdom,Region-South,Electronics
564249,SKU_1001,Vintage Ceramic Coffee Mug,5,2024-12-10 17:34:21,12.5,CUST_01430,United Kingdom,Region-East,Home & Kitchen
512792,SKU_1005,Insulated Stainless Water Bottle 32oz,4,2023-06-23 10:54:40,22.0,CUST_01147,United States,Region-South,Sports & Outdoors
501725,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2023-01-28 18:21:02,29.95,CUST_01771,Germany,Region-South,Office
534247,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-01-03 10:55:48,22.0,CUST_01690,United States,Region-East,Sports & Outdoors
560233,SKU_1004,Organic Bamboo Bath Towel Set,2,2024-11-15 18:01:32,34.0,CUST_01535,United Kingdom,Region-South,Home & Kitchen
549425,SKU_1006,Minimalist Smart LED Desk Lamp,5,2024-07-16 08:44:03,33.57,CUST_01381,France,Region-North,Lighting
502612,SKU_1005,Insulated Stainless Water Bottle 32oz,10,2023-02-10 18:45:28,22.0,CUST_01698,United Kingdom,Region-West,Sports & Outdoors
501013,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-01-16 12:04:40,24.99,CUST_01014,United Kingdom,Region-North,Wellness
543119,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-05-02 17:59:55,12.5,CUST_01414,United Kingdom,Region-West,Home & Kitchen
549178,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-07-14 09:47:29,18.7,CUST_01747,United States,Region-North,Sports & Outdoors
524186,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-10-31 10:47:32,12.5,CUST_01485,United Kingdom,Region-West,Home & Kitchen
516443,SKU_1001,Vintage Ceramic Coffee Mug,10,2023-07-30 19:08:20,12.5,CUST_01383,United Kingdom,Region-East,Home & Kitchen
502987,SKU_1006,Minimalist Smart LED Desk Lamp,5,2023-02-15 15:09:14,39.5,CUST_01263,United Kingdom,Region-West,Lighting
558578,SKU_1006,Minimalist Smart LED Desk Lamp,12,2024-10-31 15:13:56,39.5,,United Kingdom,Region-South,Lighting
559768,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-11-11 16:33:15,12.5,CUST_01223,Germany,Region-West,Home & Kitchen
520235,SKU_1004,Organic Bamboo Bath Towel Set,10,2023-09-10 16:15:29,34.0,CUST_01602,United States,Region-East,Home & Kitchen
C539070,SKU_1002,Wireless Bluetooth Earbuds,-1,2024-03-14 23:11:04,49.99,CUST_01579,United Kingdom,Region-East,Electronics
562312,SKU_1007,Mechanical Gaming Keyboard RGB,1,2024-11-28 15:00:44,63.99,CUST_01044,United Kingdom,Region-West,Electronics
549046,SKU_1006,Minimalist Smart LED Desk Lamp,1,2024-07-13 08:56:34,33.57,CUST_01200,United Kingdom,Region-East,Lighting
528617,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-12-01 13:58:11,17.6,CUST_01287,United Kingdom,Region-South,Sports & Outdoors
564410,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-12-11 15:12:28,22.0,CUST_01391,United Kingdom,Region-North,Sports & Outdoors
528945,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-12-02 08:44:03,19.99,CUST_01476,France,Region-North,Wellness
507546,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-04-16 15:59:16,12.5,CUST_01707,United Kingdom,Region-North,Home & Kitchen
542487,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-04-25 19:15:10,12.5,,United States,Region-East,Home & Kitchen
549034,SKU_1005,Insulated Stainless Water Bottle 32oz,5,2024-07-13 18:34:37,18.7,CUST_01713,United Kingdom,Region-East,Sports & Outdoors
527703,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2023-11-26 16:32:03,34.0,CUST_01252,France,Region-East,Cookware
565522,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2024-12-17 08:45:18,22.49,CUST_01523,United Kingdom,Region-North,Wellness
555102,SKU_1008,Aromatherapy Essential Oil Diffuser,3,2024-09-15 21:13:38,24.99,CUST_01298,United Kingdom,Region-North,Wellness
515226,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2023-07-17 20:38:19,18.7,,United Kingdom,Region-South,Sports & Outdoors
566002,SKU_1001,Vintage Ceramic Coffee Mug,2,2024-12-20 09:26:10,11.25,CUST_01489,United Kingdom,Region-North,Home & Kitchen
515209,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-07-17 18:54:16,18.7,CUST_01501,United Kingdom,Region-South,Sports & Outdoors
514688,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2023-07-13 17:58:15,46.75,CUST_01374,United Kingdom,Region-South,Luggage & Travel
511672,SKU_1006,Minimalist Smart LED Desk Lamp,1,2023-06-08 15:42:22,39.5,,United Kingdom,Region-North,Lighting
563051,SKU_1002,Wireless Bluetooth Earbuds,2,2024-12-02 14:22:42,39.99,CUST_01686,United Kingdom,Region-South,Electronics
552135,SKU_1009,Heavy-Duty Canvas Travel Backpack,3,2024-08-12 14:45:18,55.0,CUST_01002,United Kingdom,Region-North,Luggage & Travel
556788,SKU_1002,Wireless Bluetooth Earbuds,1,2024-10-08 10:39:10,49.99,CUST_01086,United Kingdom,Region-North,Electronics
563905,SKU_1002,Wireless Bluetooth Earbuds,1,2024-12-07 09:05:35,49.99,CUST_01223,United Kingdom,Region-South,Electronics
507730,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2023-04-18 21:06:43,29.95,CUST_01179,United Kingdom,Region-South,Office
538948,SKU_1004,Organic Bamboo Bath Towel Set,2,2024-03-12 08:28:52,34.0,CUST_01529,United Kingdom,Region-West,Home & Kitchen
501851,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2023-01-29 11:09:20,55.0,CUST_01244,United Kingdom,Region-West,Luggage & Travel
557749,SKU_1004,Organic Bamboo Bath Towel Set,1,2024-10-20 15:53:38,34.0,CUST_01028,Germany,Region-North,Home & Kitchen
528618,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-12-01 14:22:04,17.6,CUST_01685,France,Region-East,Sports & Outdoors
548860,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-07-12 10:47:42,25.46,CUST_01674,United Kingdom,Region-East,Office
565685,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-12-18 15:21:12,19.8,CUST_01757,United Kingdom,Region-North,Sports & Outdoors
524591,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2023-11-03 13:38:17,55.0,CUST_01761,Australia,Region-South,Luggage & Travel
561549,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-11-25 14:42:09,17.6,,United States,Region-East,Sports & Outdoors
510000,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-05-17 18:45:05,22.0,CUST_01554,Germany,Region-North,Sports & Outdoors
553289,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-08-25 11:42:39,22.0,CUST_01485,United Kingdom,Region-South,Sports & Outdoors
513102,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2023-06-27 13:15:07,22.0,CUST_01378,United Kingdom,Region-East,Sports & Outdoors
563723,SKU_1008,Aromatherapy Essential Oil Diffuser,5,2024-12-05 11:28:08,24.99,CUST_01342,United Kingdom,Region-East,Wellness
557410,SKU_1006,Minimalist Smart LED Desk Lamp,2,2024-10-16 11:45:36,39.5,CUST_01548,France,Region-South,Lighting
537432,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-02-20 14:04:41,22.0,CUST_01092,United Kingdom,Region-North,Sports & Outdoors
555892,SKU_1004,Organic Bamboo Bath Towel Set,2,2024-09-26 11:08:27,34.0,CUST_01074,United Kingdom,Region-South,Home & Kitchen
501965,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-01-31 21:46:45,22.0,CUST_01154,France,Region-North,Sports & Outdoors
546209,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-06-10 18:13:54,29.95,CUST_01536,United Kingdom,Region-East,Office
544038,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-05-14 14:49:26,29.95,CUST_01502,Germany,Region-West,Office
540525,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2024-03-31 15:28:00,24.99,CUST_01160,United Kingdom,Region-South,Wellness
542338,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-04-22 11:44:18,24.99,CUST_01772,Australia,Region-South,Wellness
516887,SKU_1002,Wireless Bluetooth Earbuds,3,2023-08-04 16:04:51,49.99,CUST_01145,France,Region-East,Electronics
546152,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-06-09 15:29:07,22.0,CUST_01635,France,Region-South,Sports & Outdoors
560475,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-11-17 15:14:42,29.95,,United Kingdom,Region-East,Office
500028,SKU_1003,Ergonomic Memory Foam Chair Cushion,10,2023-01-01 11:59:48,29.95,CUST_01263,Germany,Region-South,Office
